WebQTrn-1431	which college did barack obama attend ?	[ educated_at : Entity ( wd:higher_education_institution ) ] of @wd . human ( ) filter id == " Q76 " ^^wd:human ;
WebQTrn-1437	what countries do germany border ?	[ shares_border_with ] of @wd . country ( ) filter id == " Q183 " ^^wd:country ;
WebQTrn-1439	what language do the assyrians speak ?	[ language_used ] of @wd . administrative_territorial_entity ( ) filter id == " Q41137 " ^^wd:administrative_territorial_entity ;
WebQTrn-1443	when president lincoln was elected ?	[ start_time of ( position_held filter value == " Q1467287 " ^^wd:p_position_held ) ] of @wd . human ( ) filter id == " Q91 " ^^wd:human ;
WebQTrn-1444	when was the last time the oakland raiders won the super bowl ?	[ point_in_time ] of sort ( point_in_time desc of @wd . entity ( ) filter instance_of == " Q32096 " ^^wd:entity_subdomain && contains ( winner , " Q324523 " ^^wd:p_winner ) ) [ 1 ] ;
WebQTrn-1446	where is devon sawa now ?	[ residence ] of @wd . human ( ) filter id == " Q317308 " ^^wd:human ;
WebQTrn-1452	where does the spanish language come from ?	[ subclass_of ] of @wd . entity ( ) filter id == " Q1321 " ^^wd:entity ;
WebQTrn-1454	where does ryan lochte live now ?	[ residence ] of @wd . human ( ) filter id == " Q201517 " ^^wd:human ;
WebQTrn-1457	what is capital city of ontario ?	[ capital ] of @wd . entity ( ) filter id == " Q1904 " ^^wd:entity ;
WebQTrn-1458	what money is used in england ?	[ currency ] of @wd . country ( ) filter id == " Q21 " ^^wd:country ;
WebQTrn-1462	what did mary harris jones accomplish ?	[ award_received ] of @wd . human ( ) filter id == " Q107082 " ^^wd:human ;
WebQTrn-1465	where is ellis park rugby stadium ?	[ location ] of @wd . stadium ( ) filter id == " Q182081 " ^^wd:stadium ;
WebQTrn-1466	what does the letters eu stand for ?	[ official_name ] of @wd . organization ( ) filter id == " Q458 " ^^wd:organization ;
WebQTrn-1467	what are the 5 countries in the united kingdom ?	[ contains_administrative_territorial_entity ] of ( @wd . country ( ) filter id == " Q145 " ^^wd:country ) [ 5 ] ;
WebQTrn-1477	who does blake griffin play for in the nba ?	[ member_of_sports_team ] of @wd . human ( ) filter id == " Q309783 " ^^wd:human ;
WebQTrn-1486	what form of government does greece use ?	[ basic_form_of_government ] of @wd . country ( ) filter id == " Q41 " ^^wd:country ;
WebQTrn-1488	who was the original voice of meg on family guy ?	[ voice_actor filter character_role == " Q908772 " ^^wd:p_character_role ] of @wd . television_series ( ) filter id == " Q5930 " ^^wd:television_series ;
WebQTrn-1494	what are all of michael jackson albums ?	@wd . entity ( ) filter contains ( performer , " Q2831 " ^^wd:p_performer ) && instance_of == " Q482994 " ^^wd:entity_subdomain ;
WebQTrn-1506	what are the zoroastrian scriptures called ?	[ foundational_text ] of @wd . entity ( ) filter id == " Q9601 " ^^wd:entity ;
WebQTrn-1511	what year did michael jordan started his career ?	[ work_period_start_ ] of @wd . human ( ) filter id == " Q41421 " ^^wd:human ;
WebQTrn-1522	what is the work of charles darwin ?	@wd . entity ( ) filter contains ( author , " Q1035 " ^^wd:p_author ) ;
WebQTrn-1525	where did phil mickelson go to college ?	[ educated_at : Entity ( wd:higher_education_institution ) ] of @wd . human ( ) filter id == " Q325374 " ^^wd:human ;
WebQTrn-1532	what college did harry s . truman attend ?	[ educated_at : Entity ( wd:higher_education_institution ) ] of @wd . human ( ) filter id == " Q11613 " ^^wd:human ;
WebQTrn-1535	what religion in thailand ?	[ religion_or_worldview ] of @wd . entity ( ) filter id == " Q869 " ^^wd:entity ;
WebQTrn-1546	what are the names of all the countries in africa ?	@wd . country ( ) filter contains ( continent , " Q15 " ^^wd:p_continent ) ;
WebQTrn-1548	what is the name of the pittsburgh steelers stadium ?	[ home_venue ] of @wd . sports_team ( ) filter id == " Q191477 " ^^wd:sports_team ;
WebQTrn-1557	where did charles drew go to college ?	[ educated_at : Entity ( wd:higher_education_institution ) ] of @wd . human ( ) filter id == " Q1065848 " ^^wd:human ;
WebQTrn-1559	who voice acts peter griffin ?	[ voice_actor filter character_role == " Q28465 " ^^wd:p_character_role ] of @wd . entity ( ) ;
