WebQTrn-2576	what continent do the falkland islands belong to ?	[ continent ] of @wd . administrative_territorial_entity ( ) filter id == " Q9648 " ^^wd:administrative_territorial_entity ;
WebQTrn-2580	what are the four harry potter house names ?	( @wd . entity ( ) filter instance_of == " Q933971 " ^^wd:entity_subdomain ) [ 4 ] ;
WebQTrn-2582	when is the gold cup cheltenham ?	[ start_time ] of @wd . recurring_event ( ) filter id == " Q11317814 " ^^wd:recurring_event ;
WebQTrn-2583	where does portuguese originate ?	[ subclass_of ] of @wd . entity ( ) filter id == " Q5146 " ^^wd:entity ;
WebQTrn-2585	who did howie long married ?	[ spouse ] of @wd . human ( ) filter id == " Q962794 " ^^wd:human ;
WebQTrn-2592	what character did stan lee create ?	@wd . entity ( ) filter contains ( creator , " Q181900 " ^^wd:p_creator ) ;
WebQTrn-2599	what channel is anderson cooper talk show on ?	[ original_broadcaster ] of @wd . entity ( ) filter id == " Q1982877 " ^^wd:entity ;
WebQTrn-2604	what prep school did romney attend ?	[ educated_at : Entity ( wd:preparatory_school ) ] of @wd . human ( ) filter id == " Q4496 " ^^wd:human ;
WebQTrn-2606	what is bethenny frankel husband name ?	[ spouse ] of @wd . human ( ) filter id == " Q4492369 " ^^wd:human ;
WebQTrn-2616	who is kurt busch driving for now ?	[ member_of_sports_team ] of @wd . human ( ) filter id == " Q201820 " ^^wd:human ;
WebQTrn-2619	who is lamar odom married too ?	[ spouse ] of @wd . human ( ) filter id == " Q296403 " ^^wd:human ;
WebQTrn-2621	who is angelina jolie ' s husband ?	[ spouse ] of @wd . human ( ) filter id == " Q13909 " ^^wd:human ;
WebQTrn-2631	what countries are the mediterranean ?	[ country ] of @wd . sea ( ) filter id == " Q4918 " ^^wd:sea ;
WebQTrn-2632	what city has the largest population in mexico ?	sort ( population desc of @wd . city ( ) filter contains ( country , " Q96 " ^^wd:p_country ) ) [ 1 ] ;
WebQTrn-2638	what is the state motto of massachusetts ?	[ motto ] of @wd . entity ( ) filter id == " Q771 " ^^wd:entity ;
WebQTrn-2640	what type of poetry does john donne write ?	[ genre ] of @wd . human ( ) filter id == " Q140412 " ^^wd:human ;
WebQTrn-2646	where did johann sebastian bach live ?	[ residence ] of @wd . human ( ) filter id == " Q1339 " ^^wd:human ;
WebQTrn-2653	what wars have france been involved in ?	@wd . entity ( ) filter contains ( participant , " Q142 " ^^wd:p_participant ) && instance_of == " Q198 " ^^wd:entity_subdomain ;
WebQTrn-2655	when did joe mcelderry won x factor ?	@wd . entity ( ) filter contains ( part_of_the_series , " Q4431988 " ^^wd:p_part_of_the_series ) && contains ( winner , " Q350368 " ^^wd:p_winner ) ;
WebQTrn-2666	what book did john steinbeck wrote about the people in the dust bowl ?	@wd . entity ( ) filter contains ( author , " Q39212 " ^^wd:p_author ) && contains ( set_in_period , " Q726501 " ^^wd:p_set_in_period ) ;
WebQTrn-2668	who is the voice of family guys meg griffin ?	[ voice_actor filter character_role == " Q908772 " ^^wd:p_character_role ] of @wd . television_series ( ) filter id == " Q5930 " ^^wd:television_series ;
WebQTrn-2683	what year did the vietnam war happen ?	[ start_time ] of @wd . entity ( ) filter id == " Q8740 " ^^wd:entity ;
WebQTrn-2690	what major landforms are located in egypt ?	@wd . landform ( ) filter contains ( country , " Q79 " ^^wd:p_country ) ;
WebQTrn-2694	what is the most practiced religion in the united states ?	[ religion_or_worldview ] of @wd . entity ( ) filter id == " Q30 " ^^wd:entity ;
WebQTrn-2708	who is carl edwards racing for ?	[ member_of_sports_team ] of @wd . human ( ) filter id == " Q704008 " ^^wd:human ;
WebQTrn-2710	where are the florida marlins from ?	[ located_in_the_administrative_territorial_entity ] of @wd . entity ( ) filter in_array ( id , any ( [ home_venue ] of @wd . sports_team ( ) filter id == " Q652879 " ^^wd:sports_team ) ) ;
WebQTrn-2711	what is the main religion in eastern europe ?	[ religion_or_worldview ] of @wd . entity ( ) filter id == " Q27468 " ^^wd:entity ;
