WebQTrn-2733	where did charles drew go to high school ?	[ educated_at : Entity ( wd:high_school ) ] of @wd . human ( ) filter id == " Q1065848 " ^^wd:human ;
WebQTrn-2737	what college did florence griffith joyner attend ?	[ educated_at : Entity ( wd:higher_education_institution ) ] of @wd . human ( ) filter id == " Q31082 " ^^wd:human ;
WebQTrn-2741	who was reese witherspoon married too ?	[ spouse ] of @wd . human ( ) filter id == " Q44063 " ^^wd:human ;
WebQTrn-2745	what is illinois state flower called ?	[ official_symbol filter object_has_role == " Q506 " ^^wd:p_object_has_role ] of @wd . entity ( ) filter id == " Q1204 " ^^wd:entity ;
WebQTrn-2749	what are the major religions in poland ?	[ religion_or_worldview ] of @wd . entity ( ) filter id == " Q36 " ^^wd:entity ;
WebQTrn-2756	who did juan ponce de leon married ?	[ spouse ] of @wd . human ( ) filter id == " Q185974 " ^^wd:human ;
WebQTrn-2766	where did darfur happen ?	[ location ] of @wd . entity ( ) filter id == " Q190758 " ^^wd:entity ;
WebQTrn-2782	what position does mitt romney hold ?	[ position_held ] of @wd . human ( ) filter id == " Q4496 " ^^wd:human ;
WebQTrn-2798	what year did detroit pistons win the championship ?	[ point_in_time ] of @wd . entity ( ) filter instance_of == " Q842375 " ^^wd:entity_subdomain && contains ( winner , " Q169661 " ^^wd:p_winner ) ;
WebQTrn-2800	what movies did matt bomer play in ?	@wd . film ( ) filter contains ( cast_member , " Q315340 " ^^wd:p_cast_member ) ;
WebQTrn-2810	what religions are recognized in canada ?	[ religion_or_worldview ] of @wd . entity ( ) filter id == " Q16 " ^^wd:entity ;
WebQTrn-2814	who is the head coach of the chicago blackhawks ?	[ head_coach ] of @wd . sports_team ( ) filter id == " Q209636 " ^^wd:sports_team ;
WebQTrn-2821	who does ryan newman race for ?	[ member_of_sports_team ] of @wd . human ( ) filter id == " Q525980 " ^^wd:human ;
WebQTrn-2823	who plays the voice of lois griffin on family guy ?	[ voice_actor filter character_role == " Q853073 " ^^wd:p_character_role ] of @wd . television_series ( ) filter id == " Q5930 " ^^wd:television_series ;
WebQTrn-2829	what college chris paul go to ?	[ educated_at : Entity ( wd:higher_education_institution ) ] of @wd . human ( ) filter id == " Q46040 " ^^wd:human ;
WebQTrn-2834	what are major religions in the united states ?	[ religion_or_worldview ] of @wd . entity ( ) filter id == " Q30 " ^^wd:entity ;
WebQTrn-2847	when did sanchez leave usc ?	[ end_time of ( member_of_sports_team filter value == " Q7866357 " ^^wd:p_member_of_sports_team ) ] of @wd . human ( ) filter id == " Q946184 " ^^wd:human ;
WebQTrn-2848	who is steven seagal sister ?	[ sibling ] of @wd . human ( ) filter sex_or_gender == enum female && id == " Q82110 " ^^wd:human ;
WebQTrn-2852	who is married to jane krakowski ?	[ spouse ] of @wd . human ( ) filter id == " Q230268 " ^^wd:human ;
WebQTrn-2855	what city was ronald reagan born in ?	[ place_of_birth ] of @wd . human ( ) filter id == " Q9960 " ^^wd:human ;
WebQTrn-2857	what 4 states border the pacific ocean ?	( @wd . administrative_territorial_entity ( ) filter contains ( located_in_or_next_to_body_of_water , " Q98 " ^^wd:p_located_in_or_next_to_body_of_water ) && instance_of == " Q35657 " ^^wd:administrative_territorial_entity_subdomain ) [ 4 ] ;
WebQTrn-2858	what to do in nadi fiji ?	@wd . tourist_attraction ( ) filter contains ( located_in_the_administrative_territorial_entity , " Q619443 " ^^wd:p_located_in_the_administrative_territorial_entity ) ;
WebQTrn-2864	what university did tony romo go to ?	[ educated_at : Entity ( wd:higher_education_institution ) ] of @wd . human ( ) filter id == " Q14027 " ^^wd:human ;
WebQTrn-2866	what countries speak german as a first language ?	@wd . country ( ) filter contains ( official_language , " Q188 " ^^wd:p_official_language ) ;
WebQTrn-2871	what is there to see near the grand canyon ?	@wd . tourist_attraction ( ) filter contains ( located_in_the_administrative_territorial_entity , " Q118841 " ^^wd:p_located_in_the_administrative_territorial_entity ) ;
WebQTrn-2873	where does hector camacho live ?	[ residence ] of @wd . human ( ) filter id == " Q114355 " ^^wd:human ;
WebQTrn-2879	what college did steve jobs attend ?	[ educated_at : Entity ( wd:higher_education_institution ) ] of @wd . human ( ) filter id == " Q19837 " ^^wd:human ;
WebQTrn-2885	what are the kennedys ?	@wd . entity ( ) filter contains ( family , " Q34821 " ^^wd:p_family ) ;
WebQTrn-2889	who does the voice of kitt in knight rider ?	[ voice_actor filter character_role == " Q1088996 " ^^wd:p_character_role ] of @wd . television_series ( ) filter id == " Q464009 " ^^wd:television_series ;
